filepath,language,speaker_id,duration,split
hindi_stitched_0046_part6.wav,hindi,stitched_hindi_part6,5.0,train
hindi_stitched_0047_part1.wav,hindi,stitched_hindi_part1,5.0,train
hindi_stitched_0047_part2.wav,hindi,stitched_hindi_part2,5.0,train
hindi_stitched_0047_part3.wav,hindi,stitched_hindi_part3,5.0,train
hindi_stitched_0047_part4.wav,hindi,stitched_hindi_part4,5.0,train
hindi_stitched_0047_part5.wav,hindi,stitched_hindi_part5,5.0,train
hindi_stitched_0047_part6.wav,hindi,stitched_hindi_part6,5.0,train
hindi_stitched_0048_part1.wav,hindi,stitched_hindi_part1,5.0,train
hindi_stitched_0048_part2.wav,hindi,stitched_hindi_part2,5.0,train
hindi_stitched_0048_part3.wav,hindi,stitched_hindi_part3,5.0,train
hindi_stitched_0048_part4.wav,hindi,stitched_hindi_part4,5.0,train
hindi_stitched_0048_part5.wav,hindi,stitched_hindi_part5,5.0,train
hindi_stitched_0048_part6.wav,hindi,stitched_hindi_part6,5.0,train
hindi_stitched_0049_part1.wav,hindi,stitched_hindi_part1,5.0,train
hindi_stitched_0049_part2.wav,hindi,stitched_hindi_part2,5.0,train
hindi_stitched_0049_part3.wav,hindi,stitched_hindi_part3,5.0,train
hindi_stitched_0049_part4.wav,hindi,stitched_hindi_part4,5.0,train
hindi_stitched_0049_part5.wav,hindi,stitched_hindi_part5,5.0,train
hindi_stitched_0049_part6.wav,hindi,stitched_hindi_part6,5.0,train
hindi_stitched_0050_part1.wav,hindi,stitched_hindi_part1,5.0,train
hindi_stitched_0050_part2.wav,hindi,stitched_hindi_part2,5.0,train
hindi_stitched_0050_part3.wav,hindi,stitched_hindi_part3,5.0,train
hindi_stitched_0050_part4.wav,hindi,stitched_hindi_part4,5.0,train
hindi_stitched_0050_part5.wav,hindi,stitched_hindi_part5,5.0,train
hindi_stitched_0050_part6.wav,hindi,stitched_hindi_part6,5.0,train
hindi_stitched_0051_part1.wav,hindi,stitched_hindi_part1,5.0,train
hindi_stitched_0051_part2.wav,hindi,stitched_hindi_part2,5.0,train
hindi_stitched_0051_part3.wav,hindi,stitched_hindi_part3,5.0,train
hindi_stitched_0051_part4.wav,hindi,stitched_hindi_part4,5.0,train
hindi_stitched_0051_part5.wav,hindi,stitched_hindi_part5,5.0,train
hindi_stitched_0051_part6.wav,hindi,stitched_hindi_part6,5.0,train
hindi_stitched_0052_part1.wav,hindi,stitched_hindi_part1,5.0,train
hindi_stitched_0052_part2.wav,hindi,stitched_hindi_part2,5.0,train
hindi_stitched_0052_part3.wav,hindi,stitched_hindi_part3,5.0,train
hindi_stitched_0052_part4.wav,hindi,stitched_hindi_part4,5.0,train
hindi_stitched_0052_part5.wav,hindi,stitched_hindi_part5,5.0,train
hindi_stitched_0052_part6.wav,hindi,stitched_hindi_part6,5.0,train
hindi_stitched_0053_part1.wav,hindi,stitched_hindi_part1,5.0,train
hindi_stitched_0053_part2.wav,hindi,stitched_hindi_part2,5.0,train
hindi_stitched_0053_part3.wav,hindi,stitched_hindi_part3,5.0,train
hindi_stitched_0053_part4.wav,hindi,stitched_hindi_part4,5.0,train
hindi_stitched_0053_part5.wav,hindi,stitched_hindi_part5,5.0,train
hindi_stitched_0053_part6.wav,hindi,stitched_hindi_part6,5.0,train
hindi_stitched_0054_part1.wav,hindi,stitched_hindi_part1,5.0,train
hindi_stitched_0054_part2.wav,hindi,stitched_hindi_part2,5.0,train
hindi_stitched_0054_part3.wav,hindi,stitched_hindi_part3,5.0,train
hindi_stitched_0054_part4.wav,hindi,stitched_hindi_part4,5.0,train
hindi_stitched_0054_part5.wav,hindi,stitched_hindi_part5,5.0,train
hindi_stitched_0054_part6.wav,hindi,stitched_hindi_part6,5.0,train
hindi_stitched_0055_part1.wav,hindi,stitched_hindi_part1,5.0,train
hindi_stitched_0055_part2.wav,hindi,stitched_hindi_part2,5.0,train
hindi_stitched_0055_part3.wav,hindi,stitched_hindi_part3,5.0,train
hindi_stitched_0055_part4.wav,hindi,stitched_hindi_part4,5.0,train
hindi_stitched_0055_part5.wav,hindi,stitched_hindi_part5,5.0,train
hindi_stitched_0055_part6.wav,hindi,stitched_hindi_part6,5.0,train
hindi_stitched_0056_part1.wav,hindi,stitched_hindi_part1,5.0,train
hindi_stitched_0056_part2.wav,hindi,stitched_hindi_part2,5.0,train
hindi_stitched_0056_part3.wav,hindi,stitched_hindi_part3,5.0,train
hindi_stitched_0056_part4.wav,hindi,stitched_hindi_part4,5.0,train
hindi_stitched_0056_part5.wav,hindi,stitched_hindi_part5,5.0,train
hindi_stitched_0056_part6.wav,hindi,stitched_hindi_part6,5.0,train
hindi_stitched_0057_part1.wav,hindi,stitched_hindi_part1,5.0,train
hindi_stitched_0057_part2.wav,hindi,stitched_hindi_part2,5.0,train
hindi_stitched_0057_part3.wav,hindi,stitched_hindi_part3,5.0,train
hindi_stitched_0057_part4.wav,hindi,stitched_hindi_part4,5.0,train
hindi_stitched_0057_part5.wav,hindi,stitched_hindi_part5,5.0,train
hindi_stitched_0057_part6.wav,hindi,stitched_hindi_part6,5.0,train
hindi_stitched_0058_part1.wav,hindi,stitched_hindi_part1,5.0,train
hindi_stitched_0058_part2.wav,hindi,stitched_hindi_part2,5.0,train
hindi_stitched_0058_part3.wav,hindi,stitched_hindi_part3,5.0,train
hindi_stitched_0058_part4.wav,hindi,stitched_hindi_part4,5.0,train
hindi_stitched_0058_part5.wav,hindi,stitched_hindi_part5,5.0,train
hindi_stitched_0058_part6.wav,hindi,stitched_hindi_part6,5.0,train
hindi_stitched_0059_part1.wav,hindi,stitched_hindi_part1,5.0,train
hindi_stitched_0059_part2.wav,hindi,stitched_hindi_part2,5.0,train
hindi_stitched_0059_part3.wav,hindi,stitched_hindi_part3,5.0,train
hindi_stitched_0059_part4.wav,hindi,stitched_hindi_part4,5.0,train
hindi_stitched_0059_part5.wav,hindi,stitched_hindi_part5,5.0,train
hindi_stitched_0059_part6.wav,hindi,stitched_hindi_part6,5.0,train
hindi_stitched_0060_part1.wav,hindi,stitched_hindi_part1,5.0,train
hindi_stitched_0060_part2.wav,hindi,stitched_hindi_part2,5.0,train
hindi_stitched_0060_part3.wav,hindi,stitched_hindi_part3,5.0,train
hindi_stitched_0060_part4.wav,hindi,stitched_hindi_part4,5.0,train
hindi_stitched_0060_part5.wav,hindi,stitched_hindi_part5,5.0,train
hindi_stitched_0060_part6.wav,hindi,stitched_hindi_part6,5.0,train
hindi_stitched_0061_part1.wav,hindi,stitched_hindi_part1,5.0,train
